op,key,column,value
set,49f99fc0-7f89-4144-b604-551fe1c846af,Vessel type,conventional
set,49f99fc0-7f89-4144-b604-551fe1c846af,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,49f99fc0-7f89-4144-b604-551fe1c846af,Delivery year,2026
set,49f99fc0-7f89-4144-b604-551fe1c846af,Delivery year [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,49f99fc0-7f89-4144-b604-551fe1c846af,Previous delivery year(s),2025
set,49f99fc0-7f89-4144-b604-551fe1c846af,Previous delivery year(s) [ref],"https://shipnext.com/vessel/9963827-maran-gas-antiparos, https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf"
set,49f99fc0-7f89-4144-b604-551fe1c846af,Delivery delayed,yes
set,c55228a9-76c8-4af6-aaf2-b4d0bb17f32b,Vessel type,conventional
set,c55228a9-76c8-4af6-aaf2-b4d0bb17f32b,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,c55228a9-76c8-4af6-aaf2-b4d0bb17f32b,Cargo type,membrane
set,c55228a9-76c8-4af6-aaf2-b4d0bb17f32b,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,ca43417c-6a62-46eb-9caa-915bc55de1e3,Vessel type,conventional
set,ca43417c-6a62-46eb-9caa-915bc55de1e3,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,ca43417c-6a62-46eb-9caa-915bc55de1e3,Cargo type,membrane
set,ca43417c-6a62-46eb-9caa-915bc55de1e3,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,471060ce-b547-4e31-91b8-f5a20e35b050,Vessel type,conventional
set,471060ce-b547-4e31-91b8-f5a20e35b050,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,471060ce-b547-4e31-91b8-f5a20e35b050,Cargo type,membrane
set,471060ce-b547-4e31-91b8-f5a20e35b050,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,7fa4c722-b2ba-4926-99c1-3b3287e9cd6e,Vessel type,conventional
set,7fa4c722-b2ba-4926-99c1-3b3287e9cd6e,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,7fa4c722-b2ba-4926-99c1-3b3287e9cd6e,Cargo type,membrane
set,7fa4c722-b2ba-4926-99c1-3b3287e9cd6e,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,36a94815-b6e9-4587-80aa-2c5f6ca111ee,Vessel type,conventional
set,36a94815-b6e9-4587-80aa-2c5f6ca111ee,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,36a94815-b6e9-4587-80aa-2c5f6ca111ee,Cargo type,membrane
set,36a94815-b6e9-4587-80aa-2c5f6ca111ee,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,48df6dee-4890-4c4f-bfb7-0e9cee3b1fe0,Vessel type,conventional
set,48df6dee-4890-4c4f-bfb7-0e9cee3b1fe0,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,48df6dee-4890-4c4f-bfb7-0e9cee3b1fe0,Cargo type,membrane
set,48df6dee-4890-4c4f-bfb7-0e9cee3b1fe0,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,7f98da6e-5c90-4758-932b-160739f65adf,Vessel type,conventional
set,7f98da6e-5c90-4758-932b-160739f65adf,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,7f98da6e-5c90-4758-932b-160739f65adf,Cargo type,membrane
set,7f98da6e-5c90-4758-932b-160739f65adf,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,7f98da6e-5c90-4758-932b-160739f65adf,Propulsion type,ME-GA
set,7f98da6e-5c90-4758-932b-160739f65adf,Propulsion type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,4ed8fadb-a57a-4371-96d0-2a41ea297478,Vessel type,conventional
set,4ed8fadb-a57a-4371-96d0-2a41ea297478,Vessel type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,4ed8fadb-a57a-4371-96d0-2a41ea297478,Cargo type,membrane
set,4ed8fadb-a57a-4371-96d0-2a41ea297478,Cargo type [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,f353f801-b000-446e-8aee-715bb7586db6,Vessel type,conventional
