original order in sheet,IMO number,IMO number [ref],Name,Name [ref],Notes,Other names,Other names [ref],Hull number,Hull number [ref],Status,Researcher,Last updated,Status [ref],Shipowner,Shipowner [ref],Shipowner country/area,Shipowner country/area [ref],Shipbuilder,Shipbuilder [ref],Shipbuilder yard country/area,Shipbuilder yard country/area [ref],Yard location latitude,Yard location longitude,Yard location plus code,Yard location accuracy,Yard location lat/lon [ref],Capacity,Capacity units,Capacity [ref],Cargo type,Cargo type [ref],Vessel type,Vessel type [ref],Propulsion type,Propulsion type [ref],Delivery year,Delivery year [ref],[Original source],Operator/charterer,Operator/charterer [ref],Contract date,Contract date [ref],Price,Price currency,Price [ref]
808,9872949,https://www.igu.org/igu-reports/2025-world-lng-report,LNGships Athena,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,TMS Cardiff Gas,https://www.igu.org/igu-reports/2025-world-lng-report,Greece,https://system.new-vessels.com/orderer-45411-TMS_Cardiff_Gas_Ltd.html,HD Hyundai Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.hd.com/en/main,35.51613,129.4383,GC8Q+M6 Ulsan,exact,https://www.google.com/maps/place/HD+Hyundai+Heavy+Industries+Ulsan+Shipyard/data=!3m1!1e3!4m10!1m2!2m1!1sHD+Hyundai!3m6!1s0x3567ce56ebbfb645:0xd94a696f9fca5d90!8m2!3d35.5167468!4d129.4380269!15sCgpIRCBIeXVuZGFpkgEIc2hpcHlhcmTgAQA!16s%2Fg%2F1tfhd8y1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,X-DF,https://www.igu.org/igu-reports/2025-world-lng-report,2021,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
809,9875800,https://www.igu.org/igu-reports/2025-world-lng-report,LNGships Empress,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,TMS Cardiff Gas,https://www.igu.org/igu-reports/2025-world-lng-report,Greece,https://system.new-vessels.com/orderer-45411-TMS_Cardiff_Gas_Ltd.html,Samsung Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,X-DF,https://www.igu.org/igu-reports/2025-world-lng-report,2021,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
810,9872901,https://www.igu.org/igu-reports/2025-world-lng-report,LNGships Manhattan,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,TMS Cardiff Gas,https://www.igu.org/igu-reports/2025-world-lng-report,Greece,https://system.new-vessels.com/orderer-45411-TMS_Cardiff_Gas_Ltd.html,HD Hyundai Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.hd.com/en/main,35.51613,129.4383,GC8Q+M6 Ulsan,exact,https://www.google.com/maps/place/HD+Hyundai+Heavy+Industries+Ulsan+Shipyard/data=!3m1!1e3!4m10!1m2!2m1!1sHD+Hyundai!3m6!1s0x3567ce56ebbfb645:0xd94a696f9fca5d90!8m2!3d35.5167468!4d129.4380269!15sCgpIRCBIeXVuZGFpkgEIc2hpcHlhcmTgAQA!16s%2Fg%2F1tfhd8y1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,X-DF,https://www.igu.org/igu-reports/2025-world-lng-report,2021,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
816,9904182,https://www.igu.org/igu-reports/2025-world-lng-report,Malaga Knutsen,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,Knutsen OAS,https://www.igu.org/igu-reports/2025-world-lng-report,Norway,https://www.imarinenews.com/35664.html,HD Hyundai Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.hd.com/en/main,35.51613,129.4383,GC8Q+M6 Ulsan,exact,https://www.google.com/maps/place/HD+Hyundai+Heavy+Industries+Ulsan+Shipyard/data=!3m1!1e3!4m10!1m2!2m1!1sHD+Hyundai!3m6!1s0x3567ce56ebbfb645:0xd94a696f9fca5d90!8m2!3d35.5167468!4d129.4380269!15sCgpIRCBIeXVuZGFpkgEIc2hpcHlhcmTgAQA!16s%2Fg%2F1tfhd8y1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,X-DF,https://www.igu.org/igu-reports/2025-world-lng-report,2022,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
849,9975507,https://www.igu.org/igu-reports/2025-world-lng-report,Mareekh,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/11/2025,https://www.marinetraffic.com/en/ais/details/ships/shipid:9550751/mmsi:228463600/imo:9975507/vessel:MRAIKH,Knutsen OAS,https://www.igu.org/igu-reports/2025-world-lng-report,Norway,https://www.imarinenews.com/35664.html,HD Hyundai Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.hd.com/en/main,35.51613,129.4383,GC8Q+M6 Ulsan,exact,https://www.google.com/maps/place/HD+Hyundai+Heavy+Industries+Ulsan+Shipyard/data=!3m1!1e3!4m10!1m2!2m1!1sHD+Hyundai!3m6!1s0x3567ce56ebbfb645:0xd94a696f9fca5d90!8m2!3d35.5167468!4d129.4380269!15sCgpIRCBIeXVuZGFpkgEIc2hpcHlhcmTgAQA!16s%2Fg%2F1tfhd8y1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,X-DF,https://www.igu.org/igu-reports/2025-world-lng-report,2025,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
852,9770438,https://www.igu.org/igu-reports/2025-world-lng-report,Marvel Crane,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,NYK Line,https://www.igu.org/igu-reports/2025-world-lng-report,Japan,"https://www.nyk.com/english/profile/profile/, https://en.wikipedia.org/wiki/Nippon_Yusen",Mitsubishi Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,Japan,https://www.mhi.com/,35.412837,139.668503,"CM8G+QG Yokohama, Kanagawa, Japan",exact,"https://www.google.com/maps/place/Mitsubishi+Heavy+Industries+Yokohama+Dockyard+%26+Machinery+Works/@35.5677012,139.4295502,45835m/data=!3m1!1e3!4m10!1m2!2m1!1sMitsubishi+Heavy+Industries!3m6!1s0x601842bd2acc85ff:0x1c719ae9bbc013df!8m2!3d35.4169184!4d139.6762959!15sChtNaXRzdWJpc2hpIEhlYXZ5IEluZHVzdHJpZXMiA4gBAZIBCHNoaXB5YXJk4AEA!16s%2Fg%2F11btvwmdj6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",177000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,spherical,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,STaGE,https://www.igu.org/igu-reports/2025-world-lng-report,2019,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
859,9962419,https://www.igu.org/igu-reports/2025-world-lng-report,Marvel Phoenix,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,GasLog,https://www.igu.org/igu-reports/2025-world-lng-report,Greece,"https://www.gaslogltd.com/contact-us/, https://www.gaslogltd.com/content/uploads/GasLog-Ltd-2022-annual-report-form-20-F.pdf",Hanwha Ocean,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.hanwha.com/companies/hanwha-ocean.do,34.87385,128.6966,"VMCW+V7 Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Hanwha+Ocean/data=!3m1!1e3!4m10!1m2!2m1!1sHanwha+Ocean!3m6!1s0x356ecd1d7a72f7db:0x3bfe90e7d8bf93f0!8m2!3d34.8721913!4d128.6956963!15sCgxIYW53aGEgT2NlYW5aDiIMaGFud2hhIG9jZWFukgEfc2hpcGJ1aWxkaW5nX2FuZF9yZXBhaXJfY29tcGFueZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuVFVSUmRYVkVTMWhuRUFF4AEA-gEECAAQLA!16s%2Fg%2F11swmd6_76?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,ME-GI,https://www.igu.org/igu-reports/2025-world-lng-report,2024,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
864,9975519,https://www.igu.org/igu-reports/2025-world-lng-report,Mesaieed,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/11/2025,https://www.vesselfinder.com/vessels/details/9975519,Knutsen OAS,https://www.igu.org/igu-reports/2025-world-lng-report,Norway,https://www.imarinenews.com/35664.html,HD Hyundai Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.hd.com/en/main,35.51613,129.4383,GC8Q+M6 Ulsan,exact,https://www.google.com/maps/place/HD+Hyundai+Heavy+Industries+Ulsan+Shipyard/data=!3m1!1e3!4m10!1m2!2m1!1sHD+Hyundai!3m6!1s0x3567ce56ebbfb645:0xd94a696f9fca5d90!8m2!3d35.5167468!4d129.4380269!15sCgpIRCBIeXVuZGFpkgEIc2hpcHlhcmTgAQA!16s%2Fg%2F1tfhd8y1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,X-DF,https://www.igu.org/igu-reports/2025-world-lng-report,2025,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
867,9321768,https://www.igu.org/igu-reports/2025-world-lng-report,Methane Alison Victoria,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,GasLog,https://www.igu.org/igu-reports/2025-world-lng-report,Greece,"https://www.gaslogltd.com/contact-us/, https://www.gaslogltd.com/content/uploads/GasLog-Ltd-2022-annual-report-form-20-F.pdf",Samsung Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,145000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,FSU,https://www.igu.org/igu-reports/2025-world-lng-report,steam,https://www.igu.org/igu-reports/2025-world-lng-report,2007,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
868,9516129,https://www.igu.org/igu-reports/2025-world-lng-report,Methane Becki Anne,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,GasLog,https://www.igu.org/igu-reports/2025-world-lng-report,Greece,"https://www.gaslogltd.com/contact-us/, https://www.gaslogltd.com/content/uploads/GasLog-Ltd-2022-annual-report-form-20-F.pdf",Samsung Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,170000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,DFDE,https://www.igu.org/igu-reports/2025-world-lng-report,2010,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
870,9307190,https://www.igu.org/igu-reports/2025-world-lng-report,Methane Jane Elizabeth,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,GasLog,https://www.igu.org/igu-reports/2025-world-lng-report,Greece,"https://www.gaslogltd.com/contact-us/, https://www.gaslogltd.com/content/uploads/GasLog-Ltd-2022-annual-report-form-20-F.pdf",Samsung Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,145000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,steam,https://www.igu.org/igu-reports/2025-world-lng-report,2006,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
942,9621077,https://www.igu.org/igu-reports/2025-world-lng-report,Pacific Arcadia,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,NYK Line,https://www.igu.org/igu-reports/2025-world-lng-report,Japan,"https://www.nyk.com/english/profile/profile/, https://en.wikipedia.org/wiki/Nippon_Yusen",Mitsubishi Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,Japan,https://www.mhi.com/,35.412837,139.668503,"CM8G+QG Yokohama, Kanagawa, Japan",exact,"https://www.google.com/maps/place/Mitsubishi+Heavy+Industries+Yokohama+Dockyard+%26+Machinery+Works/@35.5677012,139.4295502,45835m/data=!3m1!1e3!4m10!1m2!2m1!1sMitsubishi+Heavy+Industries!3m6!1s0x601842bd2acc85ff:0x1c719ae9bbc013df!8m2!3d35.4169184!4d139.6762959!15sChtNaXRzdWJpc2hpIEhlYXZ5IEluZHVzdHJpZXMiA4gBAZIBCHNoaXB5YXJk4AEA!16s%2Fg%2F11btvwmdj6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",145400,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,spherical,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,steam,https://www.igu.org/igu-reports/2025-world-lng-report,2014,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
944,9351971,https://www.igu.org/igu-reports/2025-world-lng-report,Pacific Enlighten,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,"Kyushu Electric, TEPCO, Mitsubishi, Mitsui, NYK Line, MOL",https://www.igu.org/igu-reports/2025-world-lng-report,Japan,"https://www.nyk.com/english/profile/profile/, https://en.wikipedia.org/wiki/Nippon_Yusen",Mitsubishi Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,Japan,https://www.mhi.com/,35.412837,139.668503,"CM8G+QG Yokohama, Kanagawa, Japan",exact,"https://www.google.com/maps/place/Mitsubishi+Heavy+Industries+Yokohama+Dockyard+%26+Machinery+Works/@35.5677012,139.4295502,45835m/data=!3m1!1e3!4m10!1m2!2m1!1sMitsubishi+Heavy+Industries!3m6!1s0x601842bd2acc85ff:0x1c719ae9bbc013df!8m2!3d35.4169184!4d139.6762959!15sChtNaXRzdWJpc2hpIEhlYXZ5IEluZHVzdHJpZXMiA4gBAZIBCHNoaXB5YXJk4AEA!16s%2Fg%2F11btvwmdj6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",145000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,spherical,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,steam,https://www.igu.org/igu-reports/2025-world-lng-report,2009,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
945,9743875,https://www.igu.org/igu-reports/2025-world-lng-report,Pacific Mimosa,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,NYK Line,https://www.igu.org/igu-reports/2025-world-lng-report,Japan,"https://www.nyk.com/english/profile/profile/, https://en.wikipedia.org/wiki/Nippon_Yusen",Mitsubishi Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,Japan,https://www.mhi.com/,35.412837,139.668503,"CM8G+QG Yokohama, Kanagawa, Japan",exact,"https://www.google.com/maps/place/Mitsubishi+Heavy+Industries+Yokohama+Dockyard+%26+Machinery+Works/@35.5677012,139.4295502,45835m/data=!3m1!1e3!4m10!1m2!2m1!1sMitsubishi+Heavy+Industries!3m6!1s0x601842bd2acc85ff:0x1c719ae9bbc013df!8m2!3d35.4169184!4d139.6762959!15sChtNaXRzdWJpc2hpIEhlYXZ5IEluZHVzdHJpZXMiA4gBAZIBCHNoaXB5YXJk4AEA!16s%2Fg%2F11btvwmdj6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",155300,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,steam reheat,https://www.igu.org/igu-reports/2025-world-lng-report,2018,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
946,9247962,https://www.igu.org/igu-reports/2025-world-lng-report,Pacific Notus,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,"TEPCO, NYK Line, Mitsubishi",https://www.igu.org/igu-reports/2025-world-lng-report,Japan,"https://www.nyk.com/english/profile/profile/, https://en.wikipedia.org/wiki/Nippon_Yusen",Mitsubishi Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,Japan,https://www.mhi.com/,35.412837,139.668503,"CM8G+QG Yokohama, Kanagawa, Japan",exact,"https://www.google.com/maps/place/Mitsubishi+Heavy+Industries+Yokohama+Dockyard+%26+Machinery+Works/@35.5677012,139.4295502,45835m/data=!3m1!1e3!4m10!1m2!2m1!1sMitsubishi+Heavy+Industries!3m6!1s0x601842bd2acc85ff:0x1c719ae9bbc013df!8m2!3d35.4169184!4d139.6762959!15sChtNaXRzdWJpc2hpIEhlYXZ5IEluZHVzdHJpZXMiA4gBAZIBCHNoaXB5YXJk4AEA!16s%2Fg%2F11btvwmdj6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D",137000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,spherical,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,steam,https://www.igu.org/igu-reports/2025-world-lng-report,2003,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
947,9636735,https://www.igu.org/igu-reports/2025-world-lng-report,Palu LNG,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,TMS Cardiff Gas,https://www.igu.org/igu-reports/2025-world-lng-report,Greece,https://system.new-vessels.com/orderer-45411-TMS_Cardiff_Gas_Ltd.html,Hanwha Ocean,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.hanwha.com/companies/hanwha-ocean.do,34.87385,128.6966,"VMCW+V7 Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Hanwha+Ocean/data=!3m1!1e3!4m10!1m2!2m1!1sHanwha+Ocean!3m6!1s0x356ecd1d7a72f7db:0x3bfe90e7d8bf93f0!8m2!3d34.8721913!4d128.6956963!15sCgxIYW53aGEgT2NlYW5aDiIMaGFud2hhIG9jZWFukgEfc2hpcGJ1aWxkaW5nX2FuZF9yZXBhaXJfY29tcGFueZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuVFVSUmRYVkVTMWhuRUFF4AEA-gEECAAQLA!16s%2Fg%2F11swmd6_76?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,160000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,DFDE,https://www.igu.org/igu-reports/2025-world-lng-report,2014,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
953,9946350,https://www.igu.org/igu-reports/2025-world-lng-report,Paris Knutsen,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,Knutsen OAS,https://www.igu.org/igu-reports/2025-world-lng-report,Norway,https://www.imarinenews.com/35664.html,HD Hyundai Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.hd.com/en/main,35.51613,129.4383,GC8Q+M6 Ulsan,exact,https://www.google.com/maps/place/HD+Hyundai+Heavy+Industries+Ulsan+Shipyard/data=!3m1!1e3!4m10!1m2!2m1!1sHD+Hyundai!3m6!1s0x3567ce56ebbfb645:0xd94a696f9fca5d90!8m2!3d35.5167468!4d129.4380269!15sCgpIRCBIeXVuZGFpkgEIc2hpcHlhcmTgAQA!16s%2Fg%2F1tfhd8y1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,X-DF,https://www.igu.org/igu-reports/2025-world-lng-report,2023,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
955,9862346,https://www.igu.org/igu-reports/2025-world-lng-report,Pearl LNG,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,TMS Cardiff Gas,https://www.igu.org/igu-reports/2025-world-lng-report,Greece,https://system.new-vessels.com/orderer-45411-TMS_Cardiff_Gas_Ltd.html,Samsung Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.samsungshi.com/En/Default.aspx,34.89804,128.6045,"VJW3+QV Geoje-si, Gyeongsangnam-do",exact,https://www.google.com/maps/place/Samsung+Heavy+industries/data=!3m1!1e3!4m10!1m2!2m1!1ssamsung+heavy+industries!3m6!1s0x356ecd83691a8fb5:0xd4204e9a1bb0ef10!8m2!3d34.8969682!4d128.6046376!15sChhzYW1zdW5nIGhlYXZ5IGluZHVzdHJpZXOSAQhzaGlweWFyZOABAA!16s%2Fg%2F1tgcpry6?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,174000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,X-DF,https://www.igu.org/igu-reports/2025-world-lng-report,2020,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
964,9810549,https://www.igu.org/igu-reports/2025-world-lng-report,Prism Agility,https://www.igu.org/igu-reports/2025-world-lng-report,,,,,,active,GEM,12/31/2024,https://www.igu.org/igu-reports/2025-world-lng-report,SK Shipping,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,,HD Hyundai Heavy Industries,https://www.igu.org/igu-reports/2025-world-lng-report,South Korea,https://www.hd.com/en/main,35.51613,129.4383,GC8Q+M6 Ulsan,exact,https://www.google.com/maps/place/HD+Hyundai+Heavy+Industries+Ulsan+Shipyard/data=!3m1!1e3!4m10!1m2!2m1!1sHD+Hyundai!3m6!1s0x3567ce56ebbfb645:0xd94a696f9fca5d90!8m2!3d35.5167468!4d129.4380269!15sCgpIRCBIeXVuZGFpkgEIc2hpcHlhcmTgAQA!16s%2Fg%2F1tfhd8y1?entry=ttu&g_ep=EgoyMDI1MTIwMi4wIKXMDSoASAFQAw%3D%3D,180000,cbm,https://www.igu.org/igu-reports/2025-world-lng-report,membrane,https://www.igu.org/igu-reports/2025-world-lng-report,conventional,https://www.igu.org/igu-reports/2025-world-lng-report,X-DF,https://www.igu.org/igu-reports/2025-world-lng-report,2019,https://www.igu.org/igu-reports/2025-world-lng-report,IGU,,,,,,,
