op,key,column,value
set,b8d24695-faf3-4d75-b662-714c0a79c17e,Delivery year [ref],"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423"
set,b8d24695-faf3-4d75-b662-714c0a79c17e,Hull number [ref],"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423"
set,b8d24695-faf3-4d75-b662-714c0a79c17e,IMO number [ref],"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423"
set,b8d24695-faf3-4d75-b662-714c0a79c17e,Name [ref],"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423"
set,b8d24695-faf3-4d75-b662-714c0a79c17e,Price [ref],"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423"
set,b8d24695-faf3-4d75-b662-714c0a79c17e,Shipbuilder [ref],"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423"
set,b8d24695-faf3-4d75-b662-714c0a79c17e,Shipowner [ref],"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423"
set,b8d24695-faf3-4d75-b662-714c0a79c17e,Status [ref],"https://www.shipvault.com/ships/477423, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/477423"
set,a0165094-9e1c-4900-b3ff-09d2fa9bb965,Contract date [ref],"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159"
set,a0165094-9e1c-4900-b3ff-09d2fa9bb965,Delivery year [ref],"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159"
set,a0165094-9e1c-4900-b3ff-09d2fa9bb965,Hull number [ref],"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159"
set,a0165094-9e1c-4900-b3ff-09d2fa9bb965,IMO number [ref],"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159"
set,a0165094-9e1c-4900-b3ff-09d2fa9bb965,Name [ref],"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159"
set,a0165094-9e1c-4900-b3ff-09d2fa9bb965,Price [ref],"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159"
set,a0165094-9e1c-4900-b3ff-09d2fa9bb965,Shipbuilder [ref],"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159"
set,a0165094-9e1c-4900-b3ff-09d2fa9bb965,Shipowner [ref],"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159"
set,a0165094-9e1c-4900-b3ff-09d2fa9bb965,Status [ref],"https://www.shipvault.com/ships/487159, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/487159"
set,445f3366-5945-4342-ac58-45be680e4e2a,Contract date [ref],"https://www.shipvault.com/ships/490164, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490164"
set,445f3366-5945-4342-ac58-45be680e4e2a,Delivery year [ref],"https://www.shipvault.com/ships/490164, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490164"
set,445f3366-5945-4342-ac58-45be680e4e2a,IMO number [ref],"https://www.shipvault.com/ships/490164, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490164"
set,445f3366-5945-4342-ac58-45be680e4e2a,Price [ref],"https://www.shipvault.com/ships/490164, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490164"
set,445f3366-5945-4342-ac58-45be680e4e2a,Shipbuilder [ref],"https://www.shipvault.com/ships/490164, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490164"
set,445f3366-5945-4342-ac58-45be680e4e2a,Shipowner [ref],"https://www.shipvault.com/ships/490164, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490164"
set,445f3366-5945-4342-ac58-45be680e4e2a,Status [ref],"https://www.shipvault.com/ships/490164, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490164"
set,8c9668a9-a630-4385-8601-c9cba3c6608c,Contract date [ref],"https://www.shipvault.com/ships/490165, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490165"
set,8c9668a9-a630-4385-8601-c9cba3c6608c,IMO number [ref],"https://www.shipvault.com/ships/490165, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490165"
set,8c9668a9-a630-4385-8601-c9cba3c6608c,Price [ref],"https://www.shipvault.com/ships/490165, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490165"
set,8c9668a9-a630-4385-8601-c9cba3c6608c,Shipbuilder [ref],"https://www.shipvault.com/ships/490165, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490165"
set,8c9668a9-a630-4385-8601-c9cba3c6608c,Shipowner [ref],"https://www.shipvault.com/ships/490165, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490165"
set,8c9668a9-a630-4385-8601-c9cba3c6608c,Status [ref],"https://www.shipvault.com/ships/490165, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490165"
set,b060a274-cd11-4cb6-a810-7023b03d1cc5,Contract date [ref],"https://www.shipvault.com/ships/490166, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490166"
set,b060a274-cd11-4cb6-a810-7023b03d1cc5,IMO number [ref],"https://www.shipvault.com/ships/490166, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490166"
set,b060a274-cd11-4cb6-a810-7023b03d1cc5,Price [ref],"https://www.shipvault.com/ships/490166, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490166"
set,b060a274-cd11-4cb6-a810-7023b03d1cc5,Shipbuilder [ref],"https://www.shipvault.com/ships/490166, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490166"
set,b060a274-cd11-4cb6-a810-7023b03d1cc5,Shipowner [ref],"https://www.shipvault.com/ships/490166, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490166"
set,b060a274-cd11-4cb6-a810-7023b03d1cc5,Status [ref],"https://www.shipvault.com/ships/490166, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490166"
set,4b63b5be-3ee0-46ca-af4b-8124a6baddd3,Contract date [ref],"https://www.shipvault.com/ships/490167, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490167"
set,4b63b5be-3ee0-46ca-af4b-8124a6baddd3,Delivery year [ref],"https://www.shipvault.com/ships/490167, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490167"
set,4b63b5be-3ee0-46ca-af4b-8124a6baddd3,IMO number [ref],"https://www.shipvault.com/ships/490167, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490167"
set,4b63b5be-3ee0-46ca-af4b-8124a6baddd3,Price [ref],"https://www.shipvault.com/ships/490167, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490167"
set,4b63b5be-3ee0-46ca-af4b-8124a6baddd3,Shipbuilder [ref],"https://www.shipvault.com/ships/490167, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490167"
set,4b63b5be-3ee0-46ca-af4b-8124a6baddd3,Shipowner [ref],"https://www.shipvault.com/ships/490167, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490167"
set,4b63b5be-3ee0-46ca-af4b-8124a6baddd3,Status [ref],"https://www.shipvault.com/ships/490167, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/490167"
set,ce94fff7-d09c-41db-8b6a-d2f2587f0395,Contract date [ref],"https://www.shipvault.com/ships/465070, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/465070"
set,ce94fff7-d09c-41db-8b6a-d2f2587f0395,Delivery year [ref],"https://www.shipvault.com/ships/465070, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/465070"
set,ce94fff7-d09c-41db-8b6a-d2f2587f0395,IMO number [ref],"https://www.shipvault.com/ships/465070, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/465070"
set,ce94fff7-d09c-41db-8b6a-d2f2587f0395,Name [ref],"https://www.shipvault.com/ships/465070, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/465070"
set,ce94fff7-d09c-41db-8b6a-d2f2587f0395,Price [ref],"https://www.shipvault.com/ships/465070, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/465070"
set,ce94fff7-d09c-41db-8b6a-d2f2587f0395,Shipbuilder [ref],"https://www.shipvault.com/ships/465070, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/465070"
set,ce94fff7-d09c-41db-8b6a-d2f2587f0395,Status [ref],"https://www.shipvault.com/ships/465070, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/465070"
set,c5b25b12-5884-4f6e-ac24-eaae33c26e09,Delivery year [ref],"https://www.shipvault.com/ships/73086, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73086"
set,c5b25b12-5884-4f6e-ac24-eaae33c26e09,IMO number [ref],"https://www.shipvault.com/ships/73086, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73086"
set,c5b25b12-5884-4f6e-ac24-eaae33c26e09,Name [ref],"https://www.shipvault.com/ships/73086, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73086"
set,c5b25b12-5884-4f6e-ac24-eaae33c26e09,Status [ref],"https://www.shipvault.com/ships/73086, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73086"
set,115b9e3d-6d14-4c2d-ba43-93376758ebfb,Contract date [ref],"https://www.shipvault.com/ships/73085, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73085"
set,115b9e3d-6d14-4c2d-ba43-93376758ebfb,Delivery year [ref],"https://www.shipvault.com/ships/73085, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73085"
set,115b9e3d-6d14-4c2d-ba43-93376758ebfb,IMO number [ref],"https://www.shipvault.com/ships/73085, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73085"
set,115b9e3d-6d14-4c2d-ba43-93376758ebfb,Name [ref],"https://www.shipvault.com/ships/73085, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73085"
set,115b9e3d-6d14-4c2d-ba43-93376758ebfb,Shipbuilder [ref],"https://www.shipvault.com/ships/73085, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73085"
set,115b9e3d-6d14-4c2d-ba43-93376758ebfb,Status [ref],"https://www.shipvault.com/ships/73085, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/73085"
set,a88b80ec-7598-4f06-82df-6f4b0427b6b6,Delivery year [ref],"https://www.shipvault.com/ships/94117, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/94117"
set,a88b80ec-7598-4f06-82df-6f4b0427b6b6,IMO number [ref],"https://www.shipvault.com/ships/94117, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/94117"
set,a88b80ec-7598-4f06-82df-6f4b0427b6b6,Status [ref],"https://www.shipvault.com/ships/94117, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/94117"
set,0c8568c9-304b-4164-8942-70eedb196ff9,Contract date [ref],"https://www.shipvault.com/ships/113754, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/113754"
set,0c8568c9-304b-4164-8942-70eedb196ff9,Delivery year [ref],"https://www.shipvault.com/ships/113754, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/113754"
set,0c8568c9-304b-4164-8942-70eedb196ff9,IMO number [ref],"https://www.shipvault.com/ships/113754, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/113754"
