status,sheet_row,row_id,column,accepted_value,backend_value
landed,827,6,Status,,
landed,827,6,Status [ref],,
landed,827,6,Name,,
landed,827,6,Name [ref],,
landed,828,7,Delivery year,,
landed,828,7,Delivery year [ref],,
landed,828,7,Previous delivery year(s),,
landed,828,7,Previous delivery year(s) [ref],,
landed,828,7,Delivery delayed,,
landed,829,8,Delivery year,,
landed,829,8,Delivery year [ref],,
landed,829,8,Previous delivery year(s),,
landed,829,8,Previous delivery year(s) [ref],,
landed,829,8,Delivery delayed,,
landed,830,9,Delivery year,,
landed,830,9,Delivery year [ref],,
landed,830,9,Previous delivery year(s),,
landed,830,9,Previous delivery year(s) [ref],,
landed,830,9,Delivery delayed,,
landed,831,10,Delivery year,,
landed,831,10,Delivery year [ref],,
landed,831,10,Previous delivery year(s),,
landed,831,10,Previous delivery year(s) [ref],,
landed,831,10,Delivery delayed,,
landed,832,11,Delivery year,,
landed,832,11,Delivery year [ref],,
landed,832,11,Previous delivery year(s),,
landed,832,11,Previous delivery year(s) [ref],,
landed,832,11,Delivery delayed,,
landed,833,12,Delivery year,,
landed,833,12,Delivery year [ref],,
landed,833,12,Previous delivery year(s),,
landed,833,12,Previous delivery year(s) [ref],,
landed,833,12,Delivery delayed,,
landed,835,14,Delivery year,,
landed,835,14,Delivery year [ref],,
landed,835,14,Previous delivery year(s),,
landed,835,14,Delivery delayed,,
landed,836,15,Delivery year,,
landed,836,15,Delivery year [ref],,
landed,836,15,Previous delivery year(s),,
landed,836,15,Delivery delayed,,
landed,838,25,Name,,
landed,838,25,Name [ref],,
landed,843,43,Status,,
landed,843,43,Status [ref],,
landed,843,43,Delivery year,,
landed,843,43,Delivery year [ref],,
landed,843,43,Name,,
landed,843,43,Name [ref],,
landed,844,44,Status,,
landed,844,44,Status [ref],,
landed,844,44,Delivery year,,
landed,844,44,Delivery year [ref],,
landed,844,44,Name,,
landed,844,44,Name [ref],,
landed,845,45,Status,,
landed,845,45,Status [ref],,
landed,845,45,Name,,
landed,845,45,Name [ref],,
landed,846,47,Status,,
landed,846,47,Status [ref],,
landed,846,47,Delivery year,,
landed,846,47,Delivery year [ref],,
landed,846,47,Name,,
landed,846,47,Name [ref],,
landed,847,48,Status,,
landed,847,48,Status [ref],,
landed,847,48,Delivery year,,
landed,847,48,Delivery year [ref],,
landed,847,48,Name,,
landed,847,48,Name [ref],,
landed,848,49,Status,,
landed,848,49,Status [ref],,
landed,848,49,Name,,
landed,848,49,Name [ref],,
landed,849,50,Status,,
landed,849,50,Status [ref],,
landed,849,50,Name,,
landed,849,50,Name [ref],,
landed,850,51,Status,,
landed,850,51,Status [ref],,
landed,850,51,Name,,
landed,850,51,Name [ref],,
landed,852,53,Status,,
landed,852,53,Status [ref],,
landed,852,53,Delivery year,,
landed,852,53,Delivery year [ref],,
landed,852,53,Name,,
landed,852,53,Name [ref],,
landed,853,54,Status,,
landed,853,54,Status [ref],,
landed,853,54,Delivery year,,
landed,853,54,Delivery year [ref],,
landed,853,54,Name,,
landed,853,54,Name [ref],,
landed,854,55,Status,,
landed,854,55,Status [ref],,
landed,854,55,Delivery year,,
landed,854,55,Delivery year [ref],,
landed,854,55,Name,,
landed,854,55,Name [ref],,
landed,855,56,Status,,
landed,855,56,Status [ref],,
landed,855,56,Delivery year,,
landed,855,56,Delivery year [ref],,
landed,855,56,Name,,
landed,855,56,Name [ref],,
landed,856,57,Status,,
landed,856,57,Status [ref],,
landed,856,57,Delivery year,,
landed,856,57,Delivery year [ref],,
landed,856,57,Name,,
landed,856,57,Name [ref],,
landed,857,58,Status,,
landed,857,58,Status [ref],,
landed,857,58,Name,,
landed,857,58,Name [ref],,
landed,858,60,Status,,
landed,858,60,Status [ref],,
landed,858,60,Name,,
landed,858,60,Name [ref],,
landed,859,61,Name,,
landed,859,61,Name [ref],,
landed,860,62,Name,,
landed,860,62,Name [ref],,
landed,861,63,Status,,
landed,861,63,Status [ref],,
landed,861,63,Name,,
landed,861,63,Name [ref],,
landed,862,64,Status,,
landed,862,64,Status [ref],,
landed,862,64,Name,,
landed,862,64,Name [ref],,
landed,863,65,Status,,
landed,863,65,Status [ref],,
landed,863,65,Name,,
landed,863,65,Name [ref],,
landed,864,66,Status,,
landed,864,66,Status [ref],,
landed,864,66,Name,,
landed,864,66,Name [ref],,
landed,865,67,Name,,
landed,865,67,Name [ref],,
landed,869,109,Status,,
landed,869,109,Status [ref],,
landed,869,109,Name,,
landed,869,109,Name [ref],,
landed,870,113,Status,,
landed,870,113,Status [ref],,
landed,870,113,Delivery year,,
landed,870,113,Delivery year [ref],,
landed,870,113,Name,,
landed,870,113,Name [ref],,
landed,871,119,Status,,
landed,871,119,Status [ref],,
landed,871,119,Name,,
landed,871,119,Name [ref],,
landed,872,120,Status,,
landed,872,120,Status [ref],,
landed,872,120,Name,,
landed,872,120,Name [ref],,
landed,873,122,Status,,
landed,873,122,Status [ref],,
landed,873,122,Name,,
landed,873,122,Name [ref],,
landed,874,123,Status,,
landed,874,123,Status [ref],,
landed,874,123,Name,,
landed,874,123,Name [ref],,
landed,875,129,Name,,
landed,875,129,Name [ref],,
landed,876,130,Delivery year,,
landed,876,130,Delivery year [ref],,
landed,876,130,Previous delivery year(s),,
landed,876,130,Previous delivery year(s) [ref],,
landed,876,130,Delivery delayed,,
landed,877,131,Name,,
landed,877,131,Name [ref],,
landed,878,132,Name,,
landed,878,132,Name [ref],,
landed,881,144,Delivery year,,
landed,881,144,Delivery year [ref],,
landed,881,144,Name,,
landed,881,144,Name [ref],,
landed,881,144,Previous delivery year(s),,
landed,881,144,Previous delivery year(s) [ref],,
landed,881,144,Delivery delayed,,
landed,882,145,Delivery year,,
landed,882,145,Delivery year [ref],,
landed,882,145,Previous delivery year(s),,
landed,882,145,Previous delivery year(s) [ref],,
landed,882,145,Delivery delayed,,
landed,883,162,Delivery year,,
landed,883,162,Delivery year [ref],,
landed,883,162,Previous delivery year(s),,
landed,883,162,Previous delivery year(s) [ref],,
landed,883,162,Delivery delayed,,
landed,884,181,Status,,
landed,884,181,Status [ref],,
landed,884,181,Delivery year,,
landed,884,181,Delivery year [ref],,
landed,884,181,Name,,
landed,884,181,Name [ref],,
landed,885,184,Status,,
landed,885,184,Status [ref],,
landed,885,184,Name,,
landed,885,184,Name [ref],,
landed,886,185,Status,,
landed,886,185,Status [ref],,
landed,886,185,Name,,
landed,886,185,Name [ref],,
landed,890,189,Status,,
landed,890,189,Status [ref],,
landed,890,189,Delivery year,,
landed,890,189,Delivery year [ref],,
landed,890,189,Name,,
landed,890,189,Name [ref],,
landed,891,190,Status,,
landed,891,190,Status [ref],,
landed,891,190,Delivery year,,
landed,891,190,Delivery year [ref],,
landed,891,190,Name,,
landed,891,190,Name [ref],,
landed,892,191,Status,,
landed,892,191,Status [ref],,
landed,893,192,Status,,
landed,893,192,Status [ref],,
landed,893,192,Name,,
landed,893,192,Name [ref],,
landed,894,193,Name,,
landed,894,193,Name [ref],,
landed,895,194,Name,,
landed,895,194,Name [ref],,
landed,896,195,Name,,
landed,896,195,Name [ref],,
landed,897,196,Status,,
landed,897,196,Status [ref],,
landed,897,196,Name,,
landed,897,196,Name [ref],,
landed,898,197,Delivery year,,
landed,898,197,Delivery year [ref],,
landed,898,197,Previous delivery year(s),,
landed,898,197,Previous delivery year(s) [ref],,
landed,898,197,Delivery delayed,,
landed,899,231,Status,,
landed,899,231,Status [ref],,
landed,899,231,Name,,
landed,899,231,Name [ref],,
landed,900,232,Status,,
landed,900,232,Status [ref],,
landed,900,232,Delivery year,,
landed,900,232,Delivery year [ref],,
landed,900,232,Name,,
landed,900,232,Name [ref],,
landed,901,233,Status,,
landed,901,233,Status [ref],,
landed,901,233,Delivery year,,
landed,901,233,Delivery year [ref],,
landed,901,233,Name,,
landed,901,233,Name [ref],,
landed,902,235,Status,,
landed,902,235,Status [ref],,
landed,902,235,Name,,
landed,902,235,Name [ref],,
landed,903,236,Status,,
landed,903,236,Status [ref],,
landed,903,236,Name,,
landed,903,236,Name [ref],,
landed,904,237,Status,,
landed,904,237,Status [ref],,
landed,904,237,Name,,
landed,904,237,Name [ref],,
