op,key,column,value
set,99436ba0-e3b0-4119-a5c0-8a58138a9b76,Other names [ref],https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf
set,ebd46ece-5996-418e-8fe7-9fdc5a4bd7b5,Other names,Hull 2696 (Hanwha)
set,ebd46ece-5996-418e-8fe7-9fdc5a4bd7b5,Other names [ref],https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf
set,49c07ddd-08a0-4502-a910-f6f0a37c82f5,Other names,Hull 2696 (SHI)
set,49c07ddd-08a0-4502-a910-f6f0a37c82f5,Other names [ref],"https://www.shipvault.com/ships/479141, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/479141"
set,a46e8d01-6d1d-4546-962c-fe3f7c6ccd9f,Other names,Hull 2699 (SHI)
set,a46e8d01-6d1d-4546-962c-fe3f7c6ccd9f,Other names [ref],"https://www.shipvault.com/ships/479144, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/479144"
set,6faf4259-ea41-4c25-a8ff-7f094e2959cc,Other names,Hull 2702 (SHI)
set,6faf4259-ea41-4c25-a8ff-7f094e2959cc,Other names [ref],"https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf, https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf"
set,6ee5ded0-9522-43a3-8053-048bc2676c6d,Other names,Hull 2706 (SHI)
set,6ee5ded0-9522-43a3-8053-048bc2676c6d,Other names [ref],"https://www.shipvault.com/ships/479151, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/479151"
set,3bda42fa-3f32-4a31-8833-bcf0d062ffc2,Other names,Hull 3491 (HDHHI)
set,3bda42fa-3f32-4a31-8833-bcf0d062ffc2,Other names [ref],"https://www.shipvault.com/ships/478320, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478320"
set,f926017c-6d63-446f-b102-d78c05d99bb8,Other names,Hull 3492 (HDHHI)
set,f926017c-6d63-446f-b102-d78c05d99bb8,Other names [ref],"https://www.shipvault.com/ships/478321, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/478321"
set,544f06d4-11ec-4aae-acc1-7cb37c781d78,Other names,Dalian No 1 G175K-11
set,544f06d4-11ec-4aae-acc1-7cb37c781d78,Other names [ref],"https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf, https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf"
set,374e9c49-407d-4c65-9b0c-4c027dad6b30,Other names,Dalian No 1 G175K-12
set,374e9c49-407d-4c65-9b0c-4c027dad6b30,Other names [ref],"https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf, https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf"
set,6eb9b898-f874-4d38-93ca-c71f0ddfdb74,Other names,Hull 3387 (HDHHI)
set,6eb9b898-f874-4d38-93ca-c71f0ddfdb74,Other names [ref],"https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf, https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf"
set,a88b80ec-7598-4f06-82df-6f4b0427b6b6,Other names,Karmol LNGT Powership Antarctica; Karadeniz LNGT Antarctica; Northwest Sanderling
set,a88b80ec-7598-4f06-82df-6f4b0427b6b6,Other names [ref],"https://www.lngindustry.com/regasification/28052025/karpowership-celebrates-fsru-undocking-with-karmol-and-seatrium/, https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf"
set,8fc2eaee-ee29-49c0-932c-6187abfb1240,Other names,LNGT Americas; Karadeniz LNGT Americas; Northwest Stormpetrel
set,8fc2eaee-ee29-49c0-932c-6187abfb1240,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,0c32829c-b9ce-4501-9e7b-d6cff33404a8,Other names,Puteri Intan
set,0c32829c-b9ce-4501-9e7b-d6cff33404a8,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,e5dffc7e-7259-40f3-9e2e-604e3383d9f6,Other names,Karadeniz LNGT Powership Black Sea; Portovenere; LNG Portovenere
set,e5dffc7e-7259-40f3-9e2e-604e3383d9f6,Other names [ref],"https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf, https://www.marinetraffic.org/ship-owner-manager-ism-data/KARADENIZ-LNGT-POWERSHIP-BLACK-SEA/9064073/352004132"
set,f976925d-fd85-4e53-91ff-5bb44b5ac8dc,Other names,Karadeniz LNGT Powership Marmara; Lerici; LNG Lerici
set,f976925d-fd85-4e53-91ff-5bb44b5ac8dc,Other names [ref],"https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf, https://www.marinetraffic.org/ship-owner-manager-ism-data/KARADENIZ-LNGT-POWERSHIP-MARMARA/9064085/352004078"
set,d53f6203-3f1d-4349-9d80-901d157eaab6,Other names,East Energy
set,d53f6203-3f1d-4349-9d80-901d157eaab6,Other names [ref],https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf
set,8cf2979f-584a-4e56-a8a7-3ff6353f64a9,Other names,Seapeak Hispania; Seapeak Jupiter
set,8cf2979f-584a-4e56-a8a7-3ff6353f64a9,Other names [ref],"https://www.shipvault.com/ships/115017, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/115017, https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf"
set,ecef3c72-39cc-49b4-aef5-cbee5590aee5,Other names,Energy Frontier
set,ecef3c72-39cc-49b4-aef5-cbee5590aee5,Other names [ref],"https://www.shipvault.com/ships/116125, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/116125"
set,9f5f5793-f18e-447b-8ca5-d4525b7c376d,Other names,Golar Arctic
set,9f5f5793-f18e-447b-8ca5-d4525b7c376d,Other names [ref],"https://www.shipvault.com/ships/116640, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/116640"
set,25f289d6-28c8-47e8-8474-53f9d490857d,Other names,Metagas Everest; Arctic Metagas
set,25f289d6-28c8-47e8-8474-53f9d490857d,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,a035963e-b77d-4db8-81dd-19ae6659bdff,Other names,LNG River Orashi
set,a035963e-b77d-4db8-81dd-19ae6659bdff,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,cafc5599-dc0f-4b9d-96e2-5d15a550d2c3,Other names,LNG Pioneer; Pioneer Spirit
set,cafc5599-dc0f-4b9d-96e2-5d15a550d2c3,Other names [ref],"https://www.igu.org/igu-reports/2025-world-lng-report, https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf"
set,e485165c-cd1e-44da-a190-15202b6b0fa0,Other names,Condor LNG; CCH LNG; LNG Soars; Methane Lydon Volney
set,e485165c-cd1e-44da-a190-15202b6b0fa0,Other names [ref],"https://www.igu.org/igu-reports/2025-world-lng-report, https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf"
set,89d98625-79fd-4323-b017-feba8cc5d193,Other names,Stena Blue Sky
set,89d98625-79fd-4323-b017-feba8cc5d193,Other names [ref],https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf
set,3ca6d5af-6bcc-42d8-aa9d-535fc7ccba6a,Other names,Methane Heather Sally
set,3ca6d5af-6bcc-42d8-aa9d-535fc7ccba6a,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,b52b8dae-ab08-4dde-85d9-d8f12b024c08,Other names,Alto Acrux
set,b52b8dae-ab08-4dde-85d9-d8f12b024c08,Other names [ref],https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf
set,f5d7c5ca-7837-4b75-9c24-89f57212197e,Other names,Golar Tundra
set,f5d7c5ca-7837-4b75-9c24-89f57212197e,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,5855aaa8-1e99-4162-a570-6245a79b9a0e,Other names,Cool Baltic; SCF Melampus
set,5855aaa8-1e99-4162-a570-6245a79b9a0e,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,3b5066f9-7dc8-4b0b-a37d-283094edb17a,Other names,SCF La Perouse
set,3b5066f9-7dc8-4b0b-a37d-283094edb17a,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,5e98b685-47ed-4b5c-8ed5-5d52015d34ee,Other names,North Mountain
set,5e98b685-47ed-4b5c-8ed5-5d52015d34ee,Other names [ref],https://www.datocms-assets.com/146580/1763396210-1747916410-igu-world-lng-report-2025.pdf
set,e547bf04-f9cd-4740-9441-4470baaea3e7,Other names,Hull H1799A (Hudong); Fath Al Khair
set,e547bf04-f9cd-4740-9441-4470baaea3e7,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,05a4f95c-c077-424a-aff1-0a44bf21055d,Other names,Hull 3342 (HDHHI)
set,05a4f95c-c077-424a-aff1-0a44bf21055d,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,7140a4c5-59c8-4c98-850a-a44d6d245652,Other names,Hull 3341 (HDHHI)
set,7140a4c5-59c8-4c98-850a-a44d6d245652,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,00104018-3df1-46a9-975c-5e270d0f7997,Other names,Hull 2635 (SHI)
set,00104018-3df1-46a9-975c-5e270d0f7997,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,0f92644f-292b-45ac-b8b9-fc18c7be0e5e,Other names,Hull 2584 (SHI)
set,0f92644f-292b-45ac-b8b9-fc18c7be0e5e,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,c345d57b-3f2d-434d-8be4-1e61f1352db1,Other names,Hull 3293 (HDHHI)
set,c345d57b-3f2d-434d-8be4-1e61f1352db1,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,83b665ff-08f6-41e6-953e-ea65bc6ce3ec,Other names,Hull 1881A (Hudong)
set,83b665ff-08f6-41e6-953e-ea65bc6ce3ec,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,819da660-372f-484c-a9f6-5f8f2986a168,Other names,Hull 1792A (Hudong)
set,819da660-372f-484c-a9f6-5f8f2986a168,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,f3098ebe-bccf-406b-8029-4e5341b9fa2a,Other names,LNG Unity; Provalys
set,f3098ebe-bccf-406b-8029-4e5341b9fa2a,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,0c7bc5af-a547-44e4-b7b3-09e8f9263fa8,Other names,Dwiputra
set,0c7bc5af-a547-44e4-b7b3-09e8f9263fa8,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,d6762d1c-a260-4674-97bf-4e0d555449aa,Other names,Northwest Shearwater
set,d6762d1c-a260-4674-97bf-4e0d555449aa,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,77b33117-3826-4542-ba4f-c64f53a0f401,Other names,Hull 1836A (Hudong)
set,77b33117-3826-4542-ba4f-c64f53a0f401,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,8e6a9428-18bb-46dd-98fa-8b3f80883954,Other names,SCF Mitre
set,8e6a9428-18bb-46dd-98fa-8b3f80883954,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,28cdfc1f-7f6d-4762-9d2f-327fcc109c60,Other names,SCF Barents
set,28cdfc1f-7f6d-4762-9d2f-327fcc109c60,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,789b75ba-dcef-4b2c-800a-342258d90f70,Other names,Hull 3221 (HDHHI)
set,789b75ba-dcef-4b2c-800a-342258d90f70,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,9b923b2b-a7b6-49b7-b4a0-0f1b8f28c461,Other names,Hull 3224 (HDHHI)
set,9b923b2b-a7b6-49b7-b4a0-0f1b8f28c461,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,16089e74-5bde-4589-8412-db5687f02541,Other names,Hull 3222 (HDHHI)
set,16089e74-5bde-4589-8412-db5687f02541,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,0568de60-186a-41cf-a15e-6c24aca51f83,Other names,Hull 2592 (SHI)
set,0568de60-186a-41cf-a15e-6c24aca51f83,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,95a9aceb-83f5-41b4-894a-82f7114ee0a3,Other names,Hull 2315 (SHI)
set,95a9aceb-83f5-41b4-894a-82f7114ee0a3,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,5dbd005e-5589-40bc-82c1-a60a49867e0a,Other names,Hull 3297 (HDHHI)
set,5dbd005e-5589-40bc-82c1-a60a49867e0a,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,d7fd4175-4909-40e7-822a-e0ca44f0b483,Other names,Hull 3298 (HDHHI)
set,d7fd4175-4909-40e7-822a-e0ca44f0b483,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,2d5e7a63-1daf-444d-8c6d-8eea120c799c,Other names,Hull 3295 (HDHHI)
set,2d5e7a63-1daf-444d-8c6d-8eea120c799c,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,70f32a2d-45cc-420d-9185-d2a656c7a85b,Other names,Hull 3299 (HSHI)
set,70f32a2d-45cc-420d-9185-d2a656c7a85b,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,9702980f-3dc3-44a7-9970-132ea3a1cfc7,Other names,Hull H1793A (Hudong)
set,9702980f-3dc3-44a7-9970-132ea3a1cfc7,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,b6b02669-9f7c-4108-8692-929ea9be6032,Other names,Hull 2527 (Hanwha)
set,b6b02669-9f7c-4108-8692-929ea9be6032,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,d8defd99-be5c-401c-a1a9-f8f61f414be6,Other names,Hull 3225 (HDHHI)
set,d8defd99-be5c-401c-a1a9-f8f61f414be6,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,c55228a9-76c8-4af6-aaf2-b4d0bb17f32b,Other names,Hull 2566 (Hanwha)
set,c55228a9-76c8-4af6-aaf2-b4d0bb17f32b,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,d37350c2-da57-45a3-802f-5ad37a90381f,Other names,Hull 2537 (Hanwha)
set,d37350c2-da57-45a3-802f-5ad37a90381f,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,a06e8263-bedd-49e7-8e0b-1e60ead45641,Other names,Hull H1892A (Hudong)
set,a06e8263-bedd-49e7-8e0b-1e60ead45641,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,5d4a9e7b-d459-4db9-a5e9-d7d0f87c8927,Other names,Hull 2535 (Hanwha)
set,5d4a9e7b-d459-4db9-a5e9-d7d0f87c8927,Other names [ref],https://www.datocms-assets.com/146580/1783403747-igu-world-lng-report-2026.pdf
set,6da2cfdf-1767-4ad1-9bf6-fa2ffbf46799,Other names,Ergy
set,6da2cfdf-1767-4ad1-9bf6-fa2ffbf46799,Other names [ref],"https://www.vesseltracker.com/en/Ships/Ergy-9250725.html, https://www.shipvault.com/ships/116466, https://shipvaultapi-gjb8c.ondigitalocean.app/api/units/116466"
